barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
234764,null,s.n.,S. Taylor,,USA,Hernando Co.,Poaceae,Aristida,null,null,46469,tenuispica,Hitchc.,Allred,TRUE,2473,var.,purpurascens,Poir.,null,North America,10/27/02,"Citrus Tract.  T20S, R19E, Sec. 23.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/234764.jpg
299451,null,s.n.,C. Werner,,USA,Hernando Co.,Poaceae,Aristida,null,null,226976,virgata,Trin.,Allred,TRUE,3052,var.,purpurascens,Poir.,null,North America,9/18/18,"Croom Tract; W side of marsh, ca. 0.15 mi. S of State Forest Road 8.",null,Edge of basin marsh adjacent to sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,W,28.587772,N,https://cdn.plantatlas.org/img/specimens/USF/299451.jpg
228019,null,19733,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Poaceae,Aristida,null,null,47576,null,null,null,TRUE,698,null,stricta,Michx.,null,North America,6/29/92,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",23-Oct-15,Mature burned longleaf pine [Pinus palustris] sandhill.  Soils - Lakeland (Typic Quartzipsamments).,Fertile,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/228019.jpg
105111,null,1873,P. Genelle,G. Fleming,USA,Citrus Co.,Asteraceae,Arnoglossum,null,null,32417,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,5/27/73,"Citrus Section, TR 20.",Jun-78,"Sandy open area, with pine and oak.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105111.jpg
229587,null,19750,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Asteraceae,Arnoglossum,null,null,32413,null,null,null,TRUE,2312,null,floridanum,A. Gray,H. Rob.,North America,6/29/92,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,Fruit,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229587.jpg
105118,null,1880,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,92048,null,null,null,TRUE,3177,null,humistrata,Walter,null,North America,5/27/73,"Citrus area, TR 15.",null,"Pinelands, sand, dry.",Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105118.jpg
104681,null,1744,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,92061,null,null,null,TRUE,3177,null,humistrata,Walter,null,North America,4/15/73,FL 480.,null,"Roadside, edge of forest area, sandy full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104681.jpg
105106,null,1790,P. Genelle,G. Fleming,USA,Hernando Co.,Apocynaceae,Asclepias,null,null,91846,null,null,null,TRUE,3161,null,lanceolata,Walter,null,North America,5/20/73,Tower Road.,Dec-95,"Road, dry sand, partial shade on side road.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/105106.jpg
104832,null,1828,P. Genelle,G. Fleming,USA,Sumter Co.,Apocynaceae,Asclepias,null,null,91461,null,null,null,TRUE,3188,null,pedicellata,Walter,null,North America,5/5/73,River Road.,Dec-95,"Full sun, sandy pinelands.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104832.jpg
105121,null,1882,P. Genelle,G. Fleming,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,91035,null,null,null,TRUE,3627,null,tuberosa,L.,null,North America,5/27/73,"Citrus section, TR 15.",13-Jun-13,"Pinelands, sand, dry.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/105121.jpg
229230,null,19725,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,91040,null,null,null,TRUE,3627,null,tuberosa,L.,null,North America,6/29/92,"ust E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. Lecanto 7.5' Quad. T19S, R19E, Sec. 27, SW¼.",13-Jun-13,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229230.jpg
238581,null,3133,M. T. Strong,,USA,Sumter Co.,Apocynaceae,Asclepias,null,null,90870,null,null,null,TRUE,3470,null,verticillata,L.,null,North America,7/26/03,"Croom management area, SE of I-75, ca. 2-3 km SE of Croom.",null,Damp pineland-scrub bordering sand road.,Flower,null,null,null,null,Corollas white.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.2167,W,28.5833,N,https://cdn.plantatlas.org/img/specimens/USF/238581.jpg
229012,null,19726,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Apocynaceae,Asclepias,null,null,90845,null,null,null,TRUE,3470,null,verticillata,L.,null,North America,6/29/92,"Just E of section line road, ca. 1.4 mi. W of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs. T19S, R19E, Sec. 27, SW¼.",null,Mature burned longleaf pine [Pinus palustris] sandhill. Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/229012.jpg
104834,null,1830,P. Genelle,G. Fleming,USA,Sumter Co.,Polygalaceae,Asemeia,null,null,89571,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,5/5/73,River Road.,13-Dec,"Sandy pinelands, full sun.",Flower,Fruit,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104834.jpg
240237,null,19727,S. L. Orzell,E.L. Bridges,USA,Citrus Co.,Polygalaceae,Asemeia,null,null,88761,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,6/20/92,"Just E of section line road, ca. 1.4 mi. S of Fivemile Pond, ca. 3.5 air mi. S of FL 44, ca. 10 air mi. E of Homosassa Springs.  T19S, R19E, Sec. 27, SW¼.",13-Dec,Mature burned longleaf pine [Pinus palustris] sandhill savanna.  Soils - Lakeland (Typic Quartzipsamments).,Flower,null,null,null,null,null,null,100,130,ft,FALSE,Withlacoochee State Forest,-82.4025,W,28.80472222,N,https://cdn.plantatlas.org/img/specimens/USF/240237.jpg
238849,null,22602,S. L. Orzell,E.L. Bridges,USA,Sumter Co.,Polygalaceae,Asemeia,null,null,88956,null,null,null,TRUE,3191,null,violacea,Aubl.,J.F.B. Pastore & J.R. Abbott,North America,3/29/94,"N side of Center Grade Road, ca. 1.3 mi. E of its junction with FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of the junction with FL 50 at Tarrytown.  T23S, R23E, Sec. 29, NW¼.",13-Dec,Wet marly pine flatwoods and cypress [Taxodium] pond edges.  Soils - Vero (Alfic Haplaquods).,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.03611111,W,28.45833333,N,https://cdn.plantatlas.org/img/specimens/USF/238849.jpg
104636,null,1746,P. Genelle,G. Fleming,USA,Citrus Co.,Annonaceae,Asimina,null,null,108408,null,null,null,TRUE,1258,null,reticulata,Shuttlew. ex Chapm.,null,North America,4/15/73,"Withlacoochee State Forest, State Forest Road R13.",null,Sandy.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/104636.jpg
202273,null,224,C. vanHoek,S. Petty,USA,Hernando Co.,Aspleniaceae,Asplenium,null,null,84613,null,null,null,TRUE,988,null,heterochroum,Kunze,null,North America,3/15/91,"Headquarters Tract; E side of US 41 N, 0.25 mi. N of FL 476, ca. 8 mi. N of Brooksville. T21S, R20E, Sec. 20.",null,On limestone rocks and limestone cutbanks.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.387871,W,28.555272,N,https://cdn.plantatlas.org/img/specimens/USF/202273.jpg
57486,null,26800,O. K. Lakela,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,84677,null,null,null,TRUE,3599,null,platyneuron,L.,Britton et al.,North America,1/26/64,Near Boy Scout Camp.,Aug-89,Rim of cave opening; in limestone.,Fertile,null,null,null,null,Few tufts noted.,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/57486.jpg
120616,null,1506,A. G. Shuey,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,21317,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,North America,11/8/75,Contact USF Herbarium if additional information is required,Aug-89,"From small, round, chimney-shaped cave. On limestone side with mossed and liverworts below zone of Thelypteris kunthii and T. torresiana [Macrothelypteris torresiana].",Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/120616.jpg
191628,null,s.n.,C. vanHoek,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,21322,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,North America,4/11/87,Contact USF Herbarium if additional information is required,Aug-89,On limestone rocks.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/191628.jpg
55754,null,25786,O. K. Lakela,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,21311,null,null,null,TRUE,2482,null,verecundum,Chapm. ex  Underw.,null,North America,4/13/63,Contact USF Herbarium if additional information is required,Aug-89,Open oak forest with Juniperus and Ilex. Ferns in rock cavities [that are?] open at top. Holes dry.,Fertile,null,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/55754.jpg
191611,null,s.n.,C. vanHoek,,USA,Citrus Co.,Aspleniaceae,Asplenium,null,null,84544,null,null,null,TRUE,1091,null,x curtissii,Underw.,null,North America,4/11/87,"Dames Caves, Citrus Wildlife Management Area. T20S, R18E, Sec. 31.",Aug-89,Embedded in Marchantia on soft limestone walls of sinkhole.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/191611.jpg
207063,null,329,C. vanHoek,S. Petty,USA,Hernando Co.,Rutaceae,Atalantia,null,null,32500,null,null,null,TRUE,444,null,buxifolia,Poir.,Oliv. ex Benth.,North America,12/4/92,"Headquarters Tract; corner of FL 476 and US 41.  T21S, R20E, Sec. 19, SW¼ of SE¼.",14-Feb,Disturbed area at edge of oak hammock and along a stream bank.,Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,W,28.35,N,https://cdn.plantatlas.org/img/specimens/USF/207063.jpg
211048,null,398,C. vanHoek,,USA,Citrus Co.,Poaceae,Axonopus,null,null,10621,null,null,null,TRUE,2188,null,fissifolius,Raddi,Kuhlm.,North America,8/19/94,"Citrus Wildlife Management Area.  T19S, R19E, Sec. 6.",null,null,Immature Fruit,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.45,W,28.8667,N,https://cdn.plantatlas.org/img/specimens/USF/211048.jpg
57489,null,26807,O. K. Lakela,,USA,Citrus Co.,Azollaceae,Azolla,null,null,31058,null,null,null,TRUE,2220,null,filiculoides,Lam.,null,North America,2/25/64,Near Mansfield Pond.,8-Mar,"Upper terrace pond below outcrops, in area cleared for picnics.",null,null,null,null,null,"Red phase, covering entire surface.",null,null,null,null,FALSE,Withlacoochee State Forest,-84.6667,W,30.2333,N,https://cdn.plantatlas.org/img/specimens/USF/57489.jpg
108167,null,1908,P. Genelle,G. Fleming,USA,Hernando Co.,Asteraceae,Baccharis,null,null,11038,null,null,null,TRUE,1033,null,glomeruliflora,Pers.,null,North America,11/18/73,"Richloam section, Fire Tower Road.",null,"Pine, oak, open, sunny.",Fertile,null,null,null,null,Both staminate and pistillate specimens.,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,W,28.5,N,https://cdn.plantatlas.org/img/specimens/USF/108167.jpg
